id_cliente,idade,sexo,item_comprado,categoria,valor_compra(usd),localização,tamanho_item,cor_item,temporada_compra,classificação_cliente_compra,assinatura_cliente,método_pagamento,tipo_envio_cliente,desconto_compra,código_promocional,transações_concluidas_cliente,preferência_método_pagamento,frequência_compras_cliente
3541,24,Feminino,Shorts,Roupas,95,Nevada,M,Magenta,Primavera,4.6,Não,Transferência Bancária,Frete grátis,Não,Não,5,Transferência Bancária,Semanalmente
3542,59,Feminino,Blusa,Roupas,66,Virginia,M,Oliva,Inverno,4.0,Não,Dinheiro,Entrega aérea no dia seguinte,Não,Não,22,PayPal,Anualmente
3543,62,Feminino,Casaco,Agasalhos,28,Idaho,S,Oliva,Primavera,4.2,Não,Transferência Bancária,Expresso,Não,Não,5,Venmo,Semanalmente
3544,58,Feminino,Chapéu,Acessórios,83,Colorado,M,Azul,Inverno,4.1,Não,Cartão de Crédito,Padrão,Não,Não,18,PayPal,A cada 3 meses
3545,64,Feminino,Meias,Roupas,55,Wisconsin,XL,Carvão,Outono,3.6,Não,PayPal,Envio em 2 dias,Não,Não,42,Dinheiro,A cada 3 meses
3546,48,Feminino,Sandálias,Calçados,28,Connecticut,M,Amarelo,Primavera,3.7,Não,Venmo,Envio em 2 dias,Não,Não,22,Cartão de Débito,Anualmente
3547,60,Feminino,Lenço,Acessórios,79,Kansas,M,Violeta,Verão,3.6,Não,Transferência Bancária,Frete grátis,Não,Não,37,Transferência Bancária,Bimensalmente
3548,52,Feminino,Lenço,Acessórios,31,Pennsylvania,L,Magenta,Verão,3.8,Não,Cartão de Débito,Padrão,Não,Não,23,Cartão de Crédito,Anualmente
3549,63,Feminino,Blusa,Roupas,37,Utah,M,Vermelho,Outono,3.0,Não,Venmo,Padrão,Não,Não,47,Cartão de Débito,Quinzenal
3550,44,Feminino,Camiseta,Roupas,34,Oregon,M,Ciano,Verão,3.4,Não,Cartão de Crédito,Envio em 2 dias,Não,Não,11,Transferência Bancária,Quinzenal
3551,63,Feminino,Sapatos,Calçados,74,West Virginia,S,Laranja,Inverno,4.8,Não,Venmo,Padrão,Não,Não,32,Dinheiro,Semanalmente
3552,66,Feminino,Luvas,Acessórios,31,Montana,L,Preto,Primavera,2.6,Não,Cartão de Crédito,Retirada na loja,Não,Não,20,Venmo,Semanalmente
3553,22,Feminino,Oculos de sol,Acessórios,66,Kentucky,M,Azul,Inverno,2.9,Não,Cartão de Crédito,Entrega aérea no dia seguinte,Não,Não,3,PayPal,Trimestral
3554,62,Feminino,Sapatos,Calçados,99,Minnesota,M,Carvão,Primavera,4.9,Não,Dinheiro,Frete grátis,Não,Não,32,Transferência Bancária,Semanalmente
3555,39,Feminino,Vestido,Roupas,55,Louisiana,M,Índigo,Primavera,5.0,Não,Transferência Bancária,Frete grátis,Não,Não,5,Cartão de Crédito,Quinzenal
3556,25,Feminino,Blusa,Roupas,23,Delaware,L,Prata,Primavera,4.6,Não,PayPal,Entrega aérea no dia seguinte,Não,Não,45,Dinheiro,Trimestral
3557,70,Feminino,Suéter,Roupas,88,Arizona,M,Marrom,Outono,4.2,Não,Transferência Bancária,Expresso,Não,Não,43,Dinheiro,Bimensalmente
3558,52,Feminino,Jaqueta,Agasalhos,26,Nevada,M,Pêssego,Verão,4.9,Não,PayPal,Entrega aérea no dia seguinte,Não,Não,1,PayPal,A cada 3 meses
3559,68,Feminino,Mochila,Acessórios,94,Alaska,L,Magenta,Verão,4.8,Não,Cartão de Crédito,Padrão,Não,Não,9,Venmo,Trimestral
3560,18,Feminino,Shorts,Roupas,25,Utah,M,Bege,Outono,3.0,Não,Cartão de Débito,Entrega aérea no dia seguinte,Não,Não,13,Venmo,A cada 3 meses
3561,18,Feminino,Meias,Roupas,96,Kansas,XL,Violeta,Outono,3.5,Não,Dinheiro,Expresso,Não,Não,5,Cartão de Crédito,Anualmente
3562,63,Feminino,Tênis,Calçados,29,North Carolina,L,Preto,Primavera,3.4,Não,Dinheiro,Padrão,Não,Não,39,Cartão de Crédito,Quinzenal
3563,47,Feminino,Tênis,Calçados,36,Maryland,M,Ciano,Inverno,3.4,Não,PayPal,Frete grátis,Não,Não,7,Transferência Bancária,Semanalmente
3564,43,Feminino,Blusa,Roupas,90,Maine,M,Verde,Verão,4.9,Não,Cartão de Crédito,Padrão,Não,Não,8,Cartão de Crédito,A cada 3 meses
3565,60,Feminino,Luvas,Acessórios,38,Illinois,S,Marrom,Verão,4.4,Não,PayPal,Frete grátis,Não,Não,40,Venmo,Anualmente
3566,49,Feminino,Bolsa,Acessórios,52,Pennsylvania,S,Cinza,Primavera,4.2,Não,Dinheiro,Retirada na loja,Não,Não,35,PayPal,Por mês
3567,28,Feminino,Jeans,Roupas,88,Alaska,S,Laranja,Primavera,3.1,Não,Cartão de Crédito,Entrega aérea no dia seguinte,Não,Não,14,Venmo,Por mês
3568,32,Feminino,Lenço,Acessórios,56,New Mexico,S,Prata,Verão,4.0,Não,Venmo,Entrega aérea no dia seguinte,Não,Não,26,Cartão de Crédito,Por mês
3569,29,Feminino,Sandálias,Calçados,71,Arkansas,M,Roxo,Primavera,4.8,Não,Dinheiro,Entrega aérea no dia seguinte,Não,Não,14,PayPal,Trimestral
3570,35,Feminino,Sandálias,Calçados,94,Alaska,M,Oliva,Outono,3.3,Não,Cartão de Crédito,Expresso,Não,Não,9,Transferência Bancária,Quinzenal
3571,23,Feminino,Vestido,Roupas,97,Louisiana,XL,Azul-petrolio,Inverno,4.7,Não,PayPal,Padrão,Não,Não,32,Cartão de Débito,Anualmente
3572,70,Feminino,Saia,Roupas,27,North Dakota,M,Branco,Verão,3.2,Não,Dinheiro,Padrão,Não,Não,15,Transferência Bancária,A cada 3 meses
3573,23,Feminino,Shorts,Roupas,28,Rhode Island,M,Preto,Primavera,5.0,Não,Transferência Bancária,Padrão,Não,Não,25,Cartão de Crédito,Por mês
3574,43,Feminino,Jeans,Roupas,67,Connecticut,L,Marrom,Outono,4.9,Não,Dinheiro,Frete grátis,Não,Não,27,PayPal,Por mês
3575,29,Feminino,Meias,Roupas,70,New York,M,Ciano,Outono,4.9,Não,Dinheiro,Expresso,Não,Não,39,Transferência Bancária,Trimestral
3576,61,Feminino,Casaco,Agasalhos,95,Kentucky,M,Violeta,Outono,3.7,Não,Dinheiro,Expresso,Não,Não,49,Venmo,Bimensalmente
3577,29,Feminino,Botas,Calçados,24,Maine,L,Amarelo,Primavera,3.0,Não,Dinheiro,Expresso,Não,Não,12,Venmo,Bimensalmente
3578,66,Feminino,Cinto,Acessórios,35,Missouri,S,Amarelo,Inverno,2.6,Não,PayPal,Padrão,Não,Não,13,Transferência Bancária,Semanalmente
3579,46,Feminino,Sapatos,Calçados,22,Georgia,L,Oliva,Inverno,2.6,Não,Cartão de Crédito,Padrão,Não,Não,22,Transferência Bancária,Trimestral
3580,34,Feminino,Lenço,Acessórios,66,Arizona,L,Oliva,Outono,4.8,Não,Transferência Bancária,Padrão,Não,Não,19,Cartão de Crédito,A cada 3 meses
3581,51,Feminino,Blusa,Roupas,83,New Hampshire,M,Magenta,Verão,3.2,Não,Transferência Bancária,Envio em 2 dias,Não,Não,3,Dinheiro,Bimensalmente
3582,26,Feminino,Vestido,Roupas,95,Georgia,M,Laranja,Outono,4.9,Não,Venmo,Entrega aérea no dia seguinte,Não,Não,50,Cartão de Crédito,Semanalmente
3583,23,Feminino,Shorts,Roupas,41,California,S,Bege,Verão,3.4,Não,Dinheiro,Envio em 2 dias,Não,Não,15,PayPal,Anualmente
3584,52,Feminino,Blusa,Roupas,77,Arizona,L,Marrom,Verão,2.7,Não,Cartão de Débito,Retirada na loja,Não,Não,44,Cartão de Crédito,A cada 3 meses
3585,39,Feminino,Tênis,Calçados,52,Florida,L,Índigo,Outono,4.8,Não,Cartão de Débito,Expresso,Não,Não,48,Cartão de Débito,Por mês
3586,39,Feminino,Luvas,Acessórios,41,New York,XL,Cinza,Inverno,4.1,Não,Dinheiro,Padrão,Não,Não,4,Venmo,Bimensalmente
3587,33,Feminino,Capuz,Roupas,28,Idaho,M,Amarelo,Inverno,4.6,Não,PayPal,Retirada na loja,Não,Não,12,PayPal,Bimensalmente
3588,33,Feminino,Suéter,Roupas,90,Virginia,S,Violeta,Verão,4.4,Não,Cartão de Débito,Padrão,Não,Não,33,Cartão de Débito,Anualmente
3589,23,Feminino,Oculos de sol,Acessórios,55,Michigan,M,Magenta,Primavera,3.5,Não,Transferência Bancária,Envio em 2 dias,Não,Não,40,Dinheiro,Anualmente
3590,31,Feminino,Cinto,Acessórios,73,New Hampshire,M,Azul,Primavera,4.8,Não,Dinheiro,Entrega aérea no dia seguinte,Não,Não,38,Dinheiro,A cada 3 meses
3591,27,Feminino,Vestido,Roupas,87,South Dakota,M,Cinza,Outono,2.9,Não,PayPal,Envio em 2 dias,Não,Não,19,Venmo,A cada 3 meses
3592,48,Feminino,Jaqueta,Agasalhos,89,South Dakota,M,Ouro,Inverno,3.2,Não,Dinheiro,Envio em 2 dias,Não,Não,38,Transferência Bancária,Trimestral
3593,61,Feminino,Botas,Calçados,82,New Jersey,L,Lavanda,Primavera,4.4,Não,Dinheiro,Envio em 2 dias,Não,Não,18,Venmo,Quinzenal
3594,63,Feminino,Sandálias,Calçados,80,Wyoming,M,Preto,Primavera,4.6,Não,Transferência Bancária,Entrega aérea no dia seguinte,Não,Não,24,PayPal,Por mês
3595,19,Feminino,Lenço,Acessórios,87,Alabama,L,Carvão,Verão,2.6,Não,PayPal,Envio em 2 dias,Não,Não,29,Venmo,Trimestral
3596,21,Feminino,Blusa,Roupas,41,South Dakota,M,Violeta,Primavera,3.1,Não,Dinheiro,Retirada na loja,Não,Não,14,PayPal,Anualmente
3597,28,Feminino,Capuz,Roupas,83,South Carolina,M,Carvão,Primavera,4.3,Não,Transferência Bancária,Padrão,Não,Não,44,Dinheiro,Quinzenal
3598,29,Feminino,Oculos de sol,Acessórios,71,New Mexico,M,Marrom,Verão,3.1,Não,Dinheiro,Padrão,Não,Não,18,Transferência Bancária,Trimestral
3599,23,Feminino,Capuz,Roupas,76,Connecticut,XL,Roxo,Primavera,4.6,Não,Transferência Bancária,Retirada na loja,Não,Não,19,Transferência Bancária,Bimensalmente
3600,37,Feminino,Lenço,Acessórios,34,Kansas,S,Pêssego,Primavera,4.6,Não,Dinheiro,Expresso,Não,Não,4,Dinheiro,Semanalmente
3601,67,Feminino,Vestido,Roupas,81,South Carolina,XL,Oliva,Primavera,2.7,Não,PayPal,Frete grátis,Não,Não,25,Dinheiro,Bimensalmente
3602,34,Feminino,Camiseta,Roupas,47,North Carolina,M,Índigo,Verão,3.0,Não,Cartão de Débito,Entrega aérea no dia seguinte,Não,Não,3,PayPal,Por mês
3603,58,Feminino,Saia,Roupas,36,Wyoming,S,Magenta,Verão,3.3,Não,Transferência Bancária,Retirada na loja,Não,Não,40,Cartão de Débito,Trimestral
3604,45,Feminino,Jeans,Roupas,51,Louisiana,M,Ouro,Primavera,2.7,Não,Cartão de Débito,Frete grátis,Não,Não,5,Dinheiro,Semanalmente
3605,63,Feminino,Capuz,Roupas,86,Louisiana,M,Laranja,Outono,3.3,Não,Transferência Bancária,Padrão,Não,Não,17,Cartão de Débito,Anualmente
3606,68,Feminino,Jeans,Roupas,41,Alabama,M,Ouro,Outono,4.3,Não,Venmo,Retirada na loja,Não,Não,36,Transferência Bancária,A cada 3 meses
3607,41,Feminino,Sandálias,Calçados,90,Minnesota,XL,Roxo,Outono,4.8,Não,Dinheiro,Expresso,Não,Não,41,Venmo,Anualmente
3608,50,Feminino,Chapéu,Acessórios,93,New Mexico,L,Carvão,Outono,3.3,Não,Cartão de Débito,Padrão,Não,Não,20,Venmo,Bimensalmente
3609,24,Feminino,Luvas,Acessórios,56,Tennessee,M,Ciano,Outono,4.3,Não,Transferência Bancária,Entrega aérea no dia seguinte,Não,Não,2,Dinheiro,A cada 3 meses
3610,21,Feminino,Meias,Roupas,39,New Mexico,M,Ciano,Verão,3.0,Não,Cartão de Débito,Envio em 2 dias,Não,Não,31,Cartão de Débito,Por mês
3611,18,Feminino,Jaqueta,Agasalhos,86,Texas,XL,Verde,Outono,4.8,Não,Cartão de Crédito,Envio em 2 dias,Não,Não,23,Transferência Bancária,Quinzenal
3612,63,Feminino,Camiseta,Roupas,82,Washington,M,Prata,Primavera,2.9,Não,PayPal,Padrão,Não,Não,30,Cartão de Crédito,Anualmente
3613,47,Feminino,Sandálias,Calçados,29,Michigan,M,Azul-petrolio,Verão,3.6,Não,Cartão de Crédito,Padrão,Não,Não,26,Dinheiro,A cada 3 meses
3614,58,Feminino,Chapéu,Acessórios,27,Minnesota,M,Magenta,Outono,3.5,Não,Dinheiro,Retirada na loja,Não,Não,40,Venmo,Anualmente
3615,46,Feminino,Luvas,Acessórios,25,Delaware,L,Marrom,Primavera,4.7,Não,Transferência Bancária,Envio em 2 dias,Não,Não,19,Transferência Bancária,Anualmente
3616,35,Feminino,Vestido,Roupas,31,California,M,Ouro,Inverno,4.4,Não,Transferência Bancária,Frete grátis,Não,Não,4,Cartão de Crédito,Por mês
3617,42,Feminino,Capuz,Roupas,23,Wisconsin,L,Roxo,Inverno,3.3,Não,Dinheiro,Retirada na loja,Não,Não,33,Cartão de Débito,Quinzenal
3618,48,Feminino,Cinto,Acessórios,47,Kentucky,M,Lavanda,Outono,4.3,Não,Cartão de Débito,Expresso,Não,Não,29,Cartão de Débito,Por mês
3619,28,Feminino,Luvas,Acessórios,67,Nevada,M,Marrom,Outono,4.0,Não,Venmo,Envio em 2 dias,Não,Não,47,PayPal,Bimensalmente
3620,44,Feminino,Lenço,Acessórios,75,North Carolina,S,Magenta,Inverno,4.9,Não,Dinheiro,Envio em 2 dias,Não,Não,50,Venmo,Semanalmente
3621,60,Feminino,Sandálias,Calçados,82,Louisiana,M,Turquesa,Verão,2.9,Não,Cartão de Crédito,Expresso,Não,Não,28,Cartão de Crédito,Quinzenal
3622,38,Feminino,Tênis,Calçados,32,New Jersey,XL,Prata,Verão,4.0,Não,Venmo,Envio em 2 dias,Não,Não,5,Dinheiro,Quinzenal
3623,46,Feminino,Vestido,Roupas,41,Wisconsin,M,Roxo,Outono,4.3,Não,Transferência Bancária,Retirada na loja,Não,Não,12,Cartão de Crédito,Anualmente
3624,39,Feminino,Joia,Acessórios,89,Arkansas,M,Violeta,Inverno,2.7,Não,Venmo,Envio em 2 dias,Não,Não,4,PayPal,Semanalmente
3625,22,Feminino,Chapéu,Acessórios,82,Texas,XL,Pêssego,Outono,5.0,Não,PayPal,Retirada na loja,Não,Não,22,Transferência Bancária,Bimensalmente
3626,44,Feminino,Lenço,Acessórios,99,Illinois,L,Verde,Inverno,4.4,Não,Cartão de Débito,Expresso,Não,Não,32,PayPal,Semanalmente
3627,69,Feminino,Blusa,Roupas,98,Mississippi,L,Azul-petrolio,Outono,3.5,Não,Transferência Bancária,Expresso,Não,Não,32,Venmo,Trimestral
3628,39,Feminino,Cinto,Acessórios,54,Delaware,M,Prata,Inverno,3.3,Não,Cartão de Crédito,Entrega aérea no dia seguinte,Não,Não,48,Dinheiro,A cada 3 meses
3629,53,Feminino,Blusa,Roupas,88,Georgia,L,Roxo,Verão,3.8,Não,Dinheiro,Frete grátis,Não,Não,35,Cartão de Crédito,Por mês
3630,52,Feminino,Camiseta,Roupas,43,Kansas,L,Lavanda,Verão,4.5,Não,Cartão de Crédito,Padrão,Não,Não,44,Cartão de Débito,Quinzenal
3631,65,Feminino,Chapéu,Acessórios,73,Oklahoma,M,Lavanda,Inverno,4.8,Não,Cartão de Crédito,Retirada na loja,Não,Não,29,Dinheiro,Semanalmente
3632,48,Feminino,Chapéu,Acessórios,50,New Jersey,M,Pêssego,Outono,2.9,Não,Cartão de Débito,Retirada na loja,Não,Não,26,Cartão de Crédito,Por mês
3633,27,Feminino,Tênis,Calçados,73,Utah,L,Verde,Primavera,3.2,Não,PayPal,Expresso,Não,Não,3,Cartão de Débito,Trimestral
3634,39,Feminino,Luvas,Acessórios,51,Montana,M,Laranja,Primavera,2.8,Não,Venmo,Frete grátis,Não,Não,1,Transferência Bancária,Bimensalmente
3635,59,Feminino,Meias,Roupas,22,Ohio,M,Rosa,Inverno,3.3,Não,Transferência Bancária,Padrão,Não,Não,17,PayPal,Anualmente
3636,52,Feminino,Sandálias,Calçados,32,Colorado,L,Ciano,Outono,3.3,Não,Dinheiro,Frete grátis,Não,Não,17,Cartão de Crédito,Quinzenal
3637,50,Feminino,Sandálias,Calçados,38,California,L,Lavanda,Verão,4.2,Não,PayPal,Envio em 2 dias,Não,Não,36,Dinheiro,Semanalmente
3638,32,Feminino,Botas,Calçados,66,Utah,L,Amarelo,Inverno,3.6,Não,PayPal,Expresso,Não,Não,32,Cartão de Crédito,Quinzenal
3639,40,Feminino,Mochila,Acessórios,20,Kansas,M,Oliva,Primavera,4.6,Não,Cartão de Crédito,Expresso,Não,Não,50,PayPal,Bimensalmente
3640,26,Feminino,Casaco,Agasalhos,44,Illinois,M,Marrom,Verão,3.6,Não,Venmo,Envio em 2 dias,Não,Não,39,Venmo,Anualmente
3641,47,Feminino,Oculos de sol,Acessórios,31,Minnesota,L,Rosa,Primavera,4.0,Não,Cartão de Crédito,Entrega aérea no dia seguinte,Não,Não,17,PayPal,Por mês
3642,51,Feminino,Jaqueta,Agasalhos,45,New York,M,Ciano,Outono,2.7,Não,Cartão de Débito,Frete grátis,Não,Não,39,Transferência Bancária,A cada 3 meses
3643,47,Feminino,Vestido,Roupas,71,Arizona,L,Marrom,Verão,4.4,Não,Cartão de Crédito,Retirada na loja,Não,Não,5,PayPal,Anualmente
3644,53,Feminino,Lenço,Acessórios,96,Tennessee,XL,Magenta,Outono,3.2,Não,Transferência Bancária,Padrão,Não,Não,47,Cartão de Débito,Anualmente
3645,35,Feminino,Blusa,Roupas,32,Arkansas,M,Violeta,Inverno,2.6,Não,Dinheiro,Entrega aérea no dia seguinte,Não,Não,18,Venmo,Semanalmente
3646,38,Feminino,Mochila,Acessórios,90,Colorado,L,Prata,Verão,3.4,Não,Cartão de Crédito,Frete grátis,Não,Não,31,Cartão de Crédito,A cada 3 meses
3647,69,Feminino,Joia,Acessórios,68,Nevada,M,Marrom,Primavera,5.0,Não,Cartão de Crédito,Envio em 2 dias,Não,Não,39,Cartão de Débito,Quinzenal
3648,47,Feminino,Shorts,Roupas,45,Kansas,M,Cinza,Inverno,2.9,Não,Dinheiro,Retirada na loja,Não,Não,12,Transferência Bancária,Semanalmente
3649,31,Feminino,Saia,Roupas,67,New York,M,Branco,Inverno,5.0,Não,Dinheiro,Frete grátis,Não,Não,45,Dinheiro,Bimensalmente
3650,68,Feminino,Saia,Roupas,57,Minnesota,M,Marrom,Outono,4.4,Não,Cartão de Débito,Padrão,Não,Não,33,Cartão de Crédito,Quinzenal
3651,51,Feminino,Jeans,Roupas,60,Ohio,M,Prata,Verão,3.5,Não,Dinheiro,Envio em 2 dias,Não,Não,3,PayPal,Anualmente
3652,20,Feminino,Bolsa,Acessórios,32,Arizona,M,Amarelo,Primavera,3.8,Não,Transferência Bancária,Expresso,Não,Não,5,Venmo,A cada 3 meses
3653,27,Feminino,Bolsa,Acessórios,29,Kentucky,S,Magenta,Outono,3.8,Não,Venmo,Retirada na loja,Não,Não,23,Cartão de Débito,Por mês
3654,67,Feminino,Casaco,Agasalhos,20,Minnesota,M,Azul,Primavera,3.9,Não,Cartão de Débito,Entrega aérea no dia seguinte,Não,Não,39,Cartão de Crédito,Quinzenal
3655,21,Feminino,Joia,Acessórios,98,Arkansas,M,Verde,Inverno,3.3,Não,Cartão de Débito,Entrega aérea no dia seguinte,Não,Não,10,Cartão de Crédito,Anualmente
3656,20,Feminino,Suéter,Roupas,27,Wyoming,M,Amarelo,Outono,2.9,Não,Venmo,Entrega aérea no dia seguinte,Não,Não,4,Cartão de Crédito,Bimensalmente
3657,35,Feminino,Jaqueta,Agasalhos,67,North Dakota,XL,Ciano,Primavera,3.7,Não,Cartão de Débito,Envio em 2 dias,Não,Não,18,Cartão de Crédito,Por mês
3658,58,Feminino,Sapatos,Calçados,82,Alabama,L,Ouro,Inverno,3.7,Não,Transferência Bancária,Expresso,Não,Não,1,Cartão de Débito,A cada 3 meses
3659,28,Feminino,Camiseta,Roupas,72,Mississippi,M,Magenta,Outono,4.6,Não,Dinheiro,Padrão,Não,Não,18,PayPal,Quinzenal
3660,27,Feminino,Sandálias,Calçados,77,Illinois,S,Cinza,Outono,4.9,Não,Transferência Bancária,Retirada na loja,Não,Não,46,Transferência Bancária,Anualmente
3661,19,Feminino,Sapatos,Calçados,74,Arkansas,L,Índigo,Inverno,3.1,Não,Venmo,Envio em 2 dias,Não,Não,13,Transferência Bancária,Quinzenal
3662,63,Feminino,Sandálias,Calçados,39,Kansas,S,Branco,Inverno,3.5,Não,Dinheiro,Entrega aérea no dia seguinte,Não,Não,5,Cartão de Crédito,Quinzenal
3663,69,Feminino,Shorts,Roupas,80,Rhode Island,M,Índigo,Primavera,4.9,Não,Venmo,Entrega aérea no dia seguinte,Não,Não,11,Cartão de Débito,Semanalmente
3664,65,Feminino,Mochila,Acessórios,59,Florida,M,Verde,Verão,4.4,Não,Dinheiro,Expresso,Não,Não,49,Cartão de Crédito,Semanalmente
3665,63,Feminino,Jaqueta,Agasalhos,68,Missouri,M,Turquesa,Outono,4.4,Não,Dinheiro,Retirada na loja,Não,Não,1,Cartão de Débito,Quinzenal
3666,28,Feminino,Meias,Roupas,77,North Carolina,M,Pêssego,Outono,3.4,Não,Cartão de Crédito,Entrega aérea no dia seguinte,Não,Não,11,Cartão de Crédito,Trimestral
3667,67,Feminino,Joia,Acessórios,50,Alabama,M,Oliva,Inverno,3.0,Não,Cartão de Crédito,Envio em 2 dias,Não,Não,47,Dinheiro,A cada 3 meses
3668,51,Feminino,Calça,Roupas,45,Washington,L,Ciano,Outono,2.6,Não,Cartão de Crédito,Entrega aérea no dia seguinte,Não,Não,20,Venmo,Por mês
3669,59,Feminino,Blusa,Roupas,71,Michigan,XL,Magenta,Verão,3.2,Não,PayPal,Retirada na loja,Não,Não,18,Venmo,Anualmente
3670,25,Feminino,Meias,Roupas,52,Washington,S,Prata,Outono,4.6,Não,Cartão de Crédito,Retirada na loja,Não,Não,43,PayPal,Trimestral
3671,31,Feminino,Sapatos,Calçados,50,Vermont,S,Branco,Inverno,3.8,Não,Dinheiro,Frete grátis,Não,Não,4,PayPal,A cada 3 meses
3672,62,Feminino,Bolsa,Acessórios,66,Illinois,L,Rosa,Verão,4.8,Não,Transferência Bancária,Envio em 2 dias,Não,Não,20,Venmo,Trimestral
3673,51,Feminino,Sandálias,Calçados,81,New York,S,Rosa,Outono,4.5,Não,Venmo,Frete grátis,Não,Não,7,PayPal,Por mês
3674,32,Feminino,Meias,Roupas,28,Rhode Island,M,Rosa,Verão,4.2,Não,Cartão de Débito,Envio em 2 dias,Não,Não,31,Transferência Bancária,Quinzenal
3675,35,Feminino,Bolsa,Acessórios,65,Washington,M,Azul,Inverno,2.7,Não,Venmo,Envio em 2 dias,Não,Não,41,Venmo,Quinzenal
3676,70,Feminino,Chapéu,Acessórios,80,Virginia,M,Branco,Inverno,4.5,Não,Dinheiro,Expresso,Não,Não,3,Transferência Bancária,Por mês
3677,19,Feminino,Joia,Acessórios,94,Wisconsin,S,Azul-petrolio,Primavera,4.9,Não,PayPal,Frete grátis,Não,Não,16,PayPal,Por mês
3678,32,Feminino,Mochila,Acessórios,30,Michigan,M,Cinza,Outono,2.8,Não,Dinheiro,Padrão,Não,Não,43,Dinheiro,Anualmente
3679,56,Feminino,Camisa,Roupas,45,Texas,S,Bege,Outono,3.5,Não,Cartão de Débito,Padrão,Não,Não,29,Transferência Bancária,Quinzenal
3680,53,Feminino,Casaco,Agasalhos,91,Idaho,M,Violeta,Verão,2.5,Não,PayPal,Retirada na loja,Não,Não,5,Dinheiro,Bimensalmente
3681,22,Feminino,Oculos de sol,Acessórios,36,Iowa,S,Azul,Inverno,2.9,Não,Venmo,Padrão,Não,Não,30,Cartão de Débito,Trimestral
3682,26,Feminino,Luvas,Acessórios,73,Connecticut,XL,Magenta,Outono,4.2,Não,PayPal,Entrega aérea no dia seguinte,Não,Não,33,Cartão de Débito,Por mês
3683,42,Feminino,Camisa,Roupas,60,Wyoming,M,Marrom,Outono,4.6,Não,Venmo,Retirada na loja,Não,Não,46,Venmo,Bimensalmente
3684,30,Feminino,Meias,Roupas,77,Mississippi,M,Roxo,Inverno,3.0,Não,Transferência Bancária,Frete grátis,Não,Não,17,Venmo,Quinzenal
3685,29,Feminino,Saia,Roupas,86,Pennsylvania,L,Carvão,Primavera,4.4,Não,PayPal,Frete grátis,Não,Não,47,Cartão de Crédito,Bimensalmente
3686,47,Feminino,Shorts,Roupas,42,Tennessee,L,Vermelho,Verão,2.6,Não,PayPal,Padrão,Não,Não,17,Dinheiro,Bimensalmente
3687,59,Feminino,Sandálias,Calçados,70,Louisiana,M,Carvão,Primavera,4.8,Não,PayPal,Frete grátis,Não,Não,17,Dinheiro,Bimensalmente
3688,34,Feminino,Camisa,Roupas,44,Arkansas,L,Lavanda,Verão,2.9,Não,PayPal,Entrega aérea no dia seguinte,Não,Não,28,Transferência Bancária,A cada 3 meses
3689,52,Feminino,Oculos de sol,Acessórios,91,West Virginia,L,Branco,Primavera,3.0,Não,Venmo,Entrega aérea no dia seguinte,Não,Não,8,Dinheiro,Por mês
3690,47,Feminino,Joia,Acessórios,30,South Carolina,L,Vermelho,Outono,4.5,Não,Dinheiro,Padrão,Não,Não,8,Transferência Bancária,Trimestral
3691,24,Feminino,Blusa,Roupas,23,Kansas,S,Violeta,Outono,3.7,Não,Venmo,Retirada na loja,Não,Não,4,Transferência Bancária,Bimensalmente
3692,63,Feminino,Sandálias,Calçados,21,Michigan,XL,Laranja,Verão,4.8,Não,Cartão de Crédito,Entrega aérea no dia seguinte,Não,Não,24,PayPal,Semanalmente
3693,59,Feminino,Casaco,Agasalhos,34,Alabama,L,Turquesa,Primavera,4.8,Não,Venmo,Frete grátis,Não,Não,29,Dinheiro,Quinzenal
3694,66,Feminino,Blusa,Roupas,46,South Dakota,M,Violeta,Verão,4.7,Não,Cartão de Débito,Envio em 2 dias,Não,Não,10,Venmo,Semanalmente
3695,45,Feminino,Suéter,Roupas,41,Rhode Island,M,Azul,Inverno,2.6,Não,Venmo,Expresso,Não,Não,11,PayPal,Bimensalmente
3696,38,Feminino,Saia,Roupas,33,Florida,M,Branco,Outono,4.6,Não,Transferência Bancária,Padrão,Não,Não,18,Transferência Bancária,Quinzenal
